用户ID,购买时间,点赞数,回复数,得分,评价时间,护肤水型号,无表情评论
18202303138,2022-10-11 18:58:03,0,0,5,2022-10-12 20:48:21,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"产品质感：蛮好的，水水的，很喜欢！
适合肤质：适合中老年人！
产品香味：淡淡的香味！
使用效果：蛮好的，很资润！
补水效果：非常好！用后皮肤很润滑！！！
其他特色：就是很舒服，很资润，很滑爽！！！
用完还会继续购买的！！！"
18474049180,2022-11-10 21:55:08,0,0,5,2022-12-04 14:11:15,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,双十一买的，很划算，够用一阵子了，我是混油皮，用着不粘腻，好吸收，味道也很好闻
18474427427,2022-11-01 16:11:52,0,0,5,2022-12-04 15:45:42,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,双十一买的，性价比超高。补水嫩肤，效果俱佳，超级爱的水水。
20309719397,2023-12-24 22:44:11,0,0,5,2023-12-30 22:24:47,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,很不错，用完之后很舒服，送的旅行装正好出门带着也方便
17328595038,2022-04-03 10:38:03,0,0,5,2022-04-03 22:31:40,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,一直用佰草集护肤品，用着很舒服，支持国货护肤品，新七白升级了，水乳都是玻璃瓶，包装很有质感，品质优良！还赠送了各种各样的小样！京东物流也很给力哦！
20149157410,2023-11-11 02:41:35,0,0,5,2023-11-17 07:43:16,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,非常好，大小合适，还会再次购买的。非常喜欢，大小合适，还会再次购买的，非常喜欢
17670179047,2022-06-14 18:38:02,0,0,5,2022-06-20 21:48:51,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"用这一款两年了，真的超级适合我这种大油皮
产品质感：清爽不油腻
适合肤质：油皮
产品香味：清新白茶味
使用效果：挺好
补水效果：保湿效果不错
其他特色：瓶子设计好看"
14148598004,2020-05-11 08:13:43,0,0,5,2020-05-13 20:53:19,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,其他特色：一直用佰草集这个牌子，这个系列的还没用过，这次看到正好有活动就买回来试试效果，打开味道特别好闻，淡淡的茶香味，瓶子也很好看，瓶盖上面还有一片小叶子，现在还没开始用，期待效果。
18615766320,2022-12-24 22:24:34,0,0,5,2022-12-27 21:07:44,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,买了很多次了，老妈喜欢这个水，觉得用着比较合适，买的时候很划算，比双十一和双十二还便宜，完全是意外之喜，一瓶买着最划算，本来之前买了就又买了一瓶，还有几个赠品
19692952021,2023-09-12 10:14:03,0,0,5,2023-09-14 20:57:55,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,买一大瓶送了许多小样。试用了一个小样很好用。不油腻非常清爽。值得拥有。
16722752773,2021-11-10 22:06:45,1,1,5,2021-11-25 23:22:09,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,双十一买的非常值得的系列，物美价廉，而且使用感很好，很柔和补水滋润。是目前用过佰草集系列最舒服的一款。淡淡的清香味，秋冬季干皮用这个很适合。
18642902209,2022-11-02 23:48:06,0,0,5,2023-01-02 21:33:38,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,一直在京东买  性价比很高  东西品质没话说  而且速度也是非常好  使用感也是非常好  保湿效果非常好  唯一不足就是现在京东快递不送到家了
18296191113,2022-10-22 05:07:48,1,0,5,2022-10-28 20:23:30,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"瓶身颜值她很喜欢很高级，但瓶口那个盖子不是金属质地。挺轻的，隔着瓶子看里边是是有许多气泡感觉挺浓稠的，但倒出来透明的质地，流动性不错。
我感觉颜值高可以作为护肤品的个加分项!但还是要
看产品本身的哈
上脸肤感很不错，真的不错，上脸是轻轻软软很舒服的那种感觉，后续我会加佰草集啵啵精华保湿很不错吸收速度很快，吸收后很清爽的，质地也不黏，不会
搓泥!还是很值得入手的"
16554235708,2021-10-31 09:25:27,0,0,5,2021-11-01 19:02:59,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,速度很快。价格比这两天的活动价稍高一些。很喜欢这款水的包装，瓶子的颜色很好看，特别是盖子很别致。水用起来也不错，之前套装里的水用完了，所以单独又买了一瓶。
17367068610,2022-04-14 08:15:22,0,0,5,2022-04-14 21:13:44,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,第二次在京东上买佰草集了，以后就用这个水了，还是很好用，京东物流又很快，快递员态度也很好，总体很满意！
18849045522,2023-02-14 21:42:26,0,0,5,2023-03-03 21:17:36,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"产品质感：好用
适合肤质：我是混合性皮肤，好用
产品香味：喜欢，淡淡的清香
使用效果：买了好几款，最适合的还是佰草集
补水效果：整晚润润的
其他特色：买它"
17722434567,2022-05-31 21:31:38,0,1,5,2022-07-01 11:14:26,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,水相对来说稍微粘稠，用在皮肤上挺滋润的，感觉很舒适，用完了再回购
19898001546,2023-10-01 20:44:18,0,0,5,2023-10-03 14:37:06,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,包装挺好看的，京东快递也很快，第二天就到货。好久没用佰草集，这次试试
16994285415,2022-01-10 20:46:16,0,0,5,2022-01-15 18:58:13,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,很喜欢这款白茶玲珑水，淡绿色看起来很清爽，盖子的设计也很好看，一片茶叶也很呼应主题。水用起来不错，粘稠度适中，现在用也可以。
16880844119,2021-11-11 01:16:05,0,0,5,2021-12-26 18:10:20,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,送了不少的赠品，双十一买的，之前一直买白色的那款，这次看有活动就买来试试，用着感觉不错，非常清爽，而且不太刺激，整体来说推荐
17298400767,2022-03-25 23:27:34,1,0,5,2022-03-26 22:18:41,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,之前买了试用装用着很不错，这次价格优惠直接入手了，国货满满越来越好了，瓶身设计的也挺好看，里面的水很漂亮
18397107333,2022-10-11 12:46:19,0,0,5,2022-11-16 09:15:02,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"产品质感：很不错，包装很好。
适合肤质：我是混油
产品香味：淡淡的
使用效果：挺不错的，不油不腻，也有保湿效果
补水效果：还可以。
总体来说还是挺好用的，我是用了一个小样以后入手的正装，总体还是挺不错的，适合混油，不起痘。"
17289577406,2022-03-23 15:26:09,0,0,5,2022-03-24 16:51:04,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,京东送货真的超级快，用了试用装才过来买的正装。很不错，真的像宣传那样油水混合，很好吸收。和小样一样好用。
18285476541,2022-10-25 11:22:04,0,0,5,2022-10-26 20:31:18,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"使用效果：保湿效果很好，不黏腻，无酒精
补水效果：补水效果好，抹上之后不干了
其他特色：很好用，保湿舒缓不刺激，买了一瓶后觉得很好用立刻又买了一瓶"
20243682705,2023-12-12 09:39:31,0,0,5,2023-12-13 15:45:15,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,佰草集化妆精华水收到了，以前在专柜买，京东自营比专柜便宜好多，真的很划算，下次会回购的。
18246073852,2022-10-15 01:08:32,0,0,5,2022-10-20 22:12:58,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,小绿瓶，真是很赞，给老妈买的，评价还不错，包装也很漂亮，用完还会回购，简直就是国货之光，必须支持国货啊，物流很给力，次日送达
15454929220,2021-03-06 11:05:17,0,0,5,2021-03-23 23:20:49,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"给妈妈买的，妈妈一直都喜欢这个牌子
产品质感：挺好的
适合肤质：大部分人群
产品香味：没有特别的香味，香味淡这个很适合我妈妈，所以一直用这个牌子
使用效果：很不错对肌肤很好"
13612458479,2019-11-08 22:01:22,0,0,5,2019-12-17 11:10:17,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,一直在用的产品，因为过敏体质，所以特别多的化妆品都会有过敏反映，从生了大宝后用东西很小心，所以一直用这个箐华水和化妆水，这个冬天用更滋润，补水效果更好，最可惜的就是这些套装都凑不出菁华水的，都是化妆水，化妆水一夏天用更清爽些，再继续吐槽下包装吧，真的真的还是老的包装瓶更好用，而且看上去更高大上的说。
19615175368,2023-08-28 10:55:57,0,0,5,2023-09-03 21:26:34,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,味道很不错，用上去挺保湿的，先买个试用的试试
18873245652,2023-02-17 11:02:20,0,1,3,2023-03-08 21:11:51,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,混油皮，用后皮肤还有紧绷感，会出油
13464174308,2019-11-12 13:32:17,0,0,5,2019-11-14 11:00:26,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,看到双十一特价活动买的，在手上的感觉就是非常水润有质感，在脸上涂完是干爽的，一点都不觉得油腻，吸收效果非常好，香味非常清淡，涂完一点都感觉不到，很满意
18215345661,2022-10-11 12:49:15,0,0,5,2022-10-15 17:01:34,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,前一天下午下单，第二天上午就送到了，非常赞~(๑&bull;̀ㅂ&bull;́)و✧太极水的价格超优惠，性能也非常棒，完美的一次购物，配料表可以看看我的图，支持国货~支持佰草集。
18009346039,2022-08-30 09:06:35,0,0,5,2022-09-03 17:47:28,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,从有这个系列就在用，水很霜都比较适合我，所以一直在用，不停回购。从有这个系列就在用，水很霜都比较适合我，所以一直在用，不停回购。
19038695439,2023-03-07 11:38:19,0,0,5,2023-04-20 13:41:48,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,我已经回购好几次了，觉得效果很不错，如果喜欢的小仙女们可以继续购买哦，卖家很贴心，还送了很多赠品
20085425497,2023-11-01 23:50:47,0,0,5,2023-11-04 16:58:55,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,很快，用了小样后再买的，赶上活动力度大，好用会回购
18348327944,2022-11-05 22:03:47,0,0,5,2022-11-07 21:35:17,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"产品质感：不错的！
适合肤质：比较适合中年以上的人群！
产品香味：淡淡的香味！
使用效果：蛮好的，用后很舒服！
补水效果：特别好，用了很湿润！
其他特色：特色就是好用！！！"
18426912380,2022-11-09 20:33:15,0,0,5,2022-11-22 11:04:43,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,多次购买此品牌的东西，一直都在使用此品牌的产品，产品包装完好无损，设计美观大方，质地轻盈，易吸收，保湿效果很好，不油腻，无酒精添加无刺激，用着更安全放心，强韧肌肤，淡化细纹，提拉紧致，提亮肤色等功效都挺好，必须拥有！期待更好更优的产品上市！京东自营质量的保证！支持京东自营！支持国货精品！
20077029938,2023-11-01 23:50:48,0,0,5,2023-11-02 21:28:39,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,超大一瓶，补水效果我觉得挺好的，吸收快不油腻，保湿效果还不错，瓶子本身颜值我也很喜欢，看起来就养眼，这次趁活动又囤了一瓶，还送了一堆赠品，不错超值，防晒帽正好用
20237055159,2023-10-31 20:43:24,0,0,5,2023-12-11 22:44:35,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,精华水其实很早就收到了，用了一阵儿之后，才来评价的。感觉还不错，我的皮肤是T区有点爱出油，但是秋冬季节又很怕干燥，所以必须用面霜。和夏天不一样，用这个刚刚好，补水锁水一步到位。
17757091253,2022-06-15 22:53:33,0,0,5,2022-07-09 13:22:08,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,这款产品的颜值还是很高的，用起来也不错不会很油 ，活动价格优惠的话还会回购的
17636270142,2022-06-13 14:16:31,0,0,5,2022-06-15 08:22:57,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,皮肤是敏感肌，用佰草集好几年了，真心觉得这种产品不错，推荐给周围好几个同事了，尤其是他们家的那个大白泥面膜，这个水儿也不错
20091045920,2023-10-27 08:39:10,0,0,5,2023-11-05 18:49:24,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"产品质感：非常不错的一款水一次买了7瓶真香啊
适合肤质：任何肤质都可以补水效果杠杠滴
产品香味：淡淡清香扑鼻而来
使用效果：使用效果非常棒用了之后还是一样老
补水效果：补水效果不错有点干巴巴
其他特色：好"
18781896377,2022-12-12 10:03:10,0,0,5,2023-02-13 17:46:22,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,一次很好的购物体验，一直用这个牌子的，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，果断好评！
18921015137,2023-03-15 23:02:27,0,0,5,2023-03-20 14:24:11,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,佰草集国货老品牌，我是敏感肌绝对放心用，补水很好，包装也超喜爱呢，
19331162762,2023-06-08 16:57:42,0,0,5,2023-07-13 16:49:23,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,这个水最开始我怀孕在实体店去买的、用了感觉还可以、现在在网上回购。适合所有肤质、水很轻薄、不油腻、是我喜欢的香味、用之前需要摇一摇、用了之后脸很嫩嫩的感觉、值得大家购买、性价比很高！
14165247636,2020-04-25 21:22:15,0,0,5,2020-05-18 07:46:12,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"补水效果：补水效果不错，
产品质感：现在这个季节用很好，很清爽，皮肤不会感觉粘粘的，
产品香味：淡淡的白茶香味，气味很好
适合肤质：干性皮肤，混合皮肤都适合
使用效果：保湿滋润
其他特色：瓶子包装很好看，瓶子颜色夏天看着很是凉爽的感觉"
19531740768,2023-08-12 10:35:15,0,0,5,2023-08-13 17:34:16,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,佰草集啵啵水收到了，已经第二次购买了，非常好用的一款水，买东西还得选择京东自营，商家服务态度非常好，物流速度也是一如既往的快，好的产品+好的商家真是好上加好，值得推荐给大家。
18426938101,2022-11-14 22:14:55,0,0,5,2022-11-22 11:10:22,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,多次购买此品牌的东西，一直都在使用此品牌的产品，产品包装完好无损，设计美观大方，质地轻盈，易吸收，保湿效果很好，不油腻，无酒精添加无刺激，用着更安全放心，强韧肌肤，淡化细纹，提拉紧致，提亮肤色等功效都挺好，必须拥有！期待更好更优的产品上市！京东自营质量的保证！支持京东自营！支持国货精品！
17210960490,2022-01-25 19:24:24,0,0,5,2022-03-05 14:51:22,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,佰草集这个牌子是老国货，我对它十分有好感，第一次接触这个牌子是从姐姐那里认识的，后来自己读大学就在商场买这个牌子的水乳，现在还在用这个品牌。啵啵水挺滋润保湿的，有一点香味，抹在脸上凉凉的，十分喜欢，我还是很喜欢的，以后会回购的，包装的也挺好，送的小样也很多，佰草集大方多了。
18365966056,2022-09-24 00:09:31,0,0,5,2022-11-11 09:00:30,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,已经是二次购买了. 这款啵啵水让我很惊艳.活动很划算.赠送不少试用装.
18267618005,2022-10-22 11:05:44,0,0,5,2022-10-23 20:56:31,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,刚收到快递就迫不及待的打开试用了一下，这个水抹在脸上保湿效果真的非常不错，性价比也高，值得再次购买，如果有需要的可以下单了！
19160151454,2023-04-30 08:03:11,0,0,5,2023-05-29 19:16:45,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,这款水不油腻，非常不错，佰草集是一直信赖的品牌，我都用了二十年了，很不错，会继续使用。
19983168046,2023-10-18 21:09:31,0,0,5,2023-10-19 15:09:22,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,已经用完四瓶啦，这次价格划算，赠品也多那就继续囤上，又囤了两大瓶。波波水是真的好用，对于懒人真的十分友好，不用换，一直用，感觉皮肤也越来越水润，秋冬季节也不会干吧不会出油，水油平衡的很舒服。补水效果没的说。而且没有什么味道，这点很难得很优秀！
19973909082,2023-10-14 10:19:08,0,0,5,2023-10-16 15:56:12,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"刚开始是买的小样用    用完感觉挺不错的    就回购大瓶的    味道淡淡的香   我觉得挺好闻的  吸收也很快
产品质感：瓶子看起来很高大上"
18201246104,2022-10-11 12:36:32,0,0,5,2022-10-12 17:20:31,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,这款产品已经使用过很多次了，太极系列产品都挺好用的，肤感很好，保湿效果也不错，物流很快，第二天就到了，包装的也很好，特别棒！
17210249718,2022-01-19 22:23:29,0,0,5,2022-03-05 12:47:23,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,比较了好多精华，决定先用一下佰草集的这个，性价比很合适，用起来也不那么油，很清透。适合混合性皮肤。！！！
20096512839,2023-11-05 10:00:19,0,0,5,2023-11-06 20:28:40,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,真的有气泡呢，延展性很好，试用只一小滴涂满整个手背，很滋润，软软滑滑的，期待长期使用的效果
20176329399,2023-11-11 10:58:52,0,0,5,2023-11-24 08:48:52,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,补水效果：很滋润，也保湿，感觉挺好的
16613701198,2021-11-10 10:59:42,0,0,5,2021-11-10 19:10:03,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,真的好快中午付款，下午五点左右就到了，京东物流就是牛，这款产品刚买，以前用过他家其他系列的，量很大，希望产品有效果
18810742130,2023-02-18 13:08:33,0,0,5,2023-02-20 23:19:49,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,很迷你，看到就觉得很漂亮，看到网上评价很好，特地买来试试看
19267665495,2023-05-20 11:22:50,0,0,5,2023-06-24 10:02:47,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,营养水特别好，保湿不油腻。特别喜欢。价格实惠，活动时买超级合适。
17228266760,2022-03-06 21:32:02,0,0,5,2022-03-09 10:36:16,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,之前有用过佰草集的其他系列，觉得都不错，大白泥也很好用，这个系列的没用过，不过就冲颜值也要尝试一下
19977039360,2023-09-22 15:35:25,0,0,5,2023-10-17 15:27:31,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"产品质感：细腻光滑不油腻
适合肤质：所有肤质
产品香味：淡淡的香味
使用效果：保湿效果非常好"
18429995020,2022-11-01 21:07:54,0,0,5,2022-11-22 22:44:58,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"产品质感：很好
适合肤质：干皮
产品香味：无
使用效果：很不错
补水效果：很好"
18566113294,2022-10-31 23:32:46,1,0,5,2022-12-19 08:31:51,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"朋友很喜欢，
产品质感：不错
适合肤质：适用很广
产品香味：味道很淡
使用效果：效果不错
补水效果：补水效果不错"
14186247102,2020-05-09 07:57:38,0,0,5,2020-05-23 12:26:59,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"产品质感：产品质感非常好
适合肤质：适合中干性皮肤
产品香味：有股茶香，瓶子刚打开味道比较浓，用着用着就不那么浓烈了，可能散掉一些
使用效果：洗完脸，用过还挺滋润的，比较容易吸收
补水效果：补水效果良好，性价比挺好的
其他特色：绿色瓶子，很清新，盖子上还有片叶子，瓶子包装不错"
18588392622,2022-12-12 16:28:18,0,0,5,2022-12-22 12:14:09,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,一直在用佰草集这个品牌，纯植物配方，完美呵护肌肤。每次买的时候都会送很多赠品。方便出差和旅游携带。物美价廉。感觉到特别好。非常值得推荐。
18659271396,2022-12-10 21:56:14,0,0,5,2023-01-06 13:20:55,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,产品的味道非常清新怡人，爽肤水不油腻吸收的快，精华滋润易推开，乳液保湿效果好，最喜欢的是抗皱面霜，秋冬季使用效果最佳，保湿厚重又不油腻，吸收快
16250160212,2021-08-25 12:02:31,0,0,5,2021-09-04 15:32:24,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,太喜欢这个包装设计了，颜色淡雅，瓶盖上那片叶子让我时刻想到茶园，当然，水也不错，味道很好闻，效果也很好，是我喜欢的类型，回购！！
19985641023,2023-10-18 13:29:09,0,0,5,2023-10-20 11:25:59,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,佰草集已收到，补水效果很好，已经购买很多次了，物流也很快，给全五星好评。
19846478769,2023-09-21 17:00:16,0,0,5,2023-09-27 12:23:41,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,产品很好用，气味好闻不刺鼻，补水效果很好。。。
19178177433,2023-06-02 17:19:45,0,1,1,2023-06-03 11:40:32,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,盖子都没盖好，洒出来了
18725644121,2023-01-26 09:21:43,0,1,1,2023-01-27 16:02:19,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,宣传的赠品没有实际发的多
17233515407,2022-02-20 16:16:38,0,1,1,2022-03-10 13:10:14,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,不好用，这么快又降价了，买这些还是在实体店买好点
20242794563,2023-12-11 18:05:04,0,1,1,2023-12-13 12:11:53,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,双十**平时赠品少，变相涨价
15022483112,2020-12-09 09:13:06,1,2,1,2020-12-09 21:39:19,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,用了脸上黏糊糊的，不知道是不是正品，唉，开了封也不能退了
18867471732,2023-03-06 09:20:01,0,1,1,2023-03-07 10:50:57,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,说的买一送一，结果啥也没有。
18764284036,2023-02-07 15:22:27,0,2,1,2023-02-08 20:50:52,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,还没打开包装，里面都撒出来了
19329788731,2023-07-08 15:23:26,0,1,1,2023-07-13 09:54:04,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,水不滋润，保湿效果不行
17632337562,2022-06-12 13:36:23,0,2,1,2022-06-14 12:04:56,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,包装盒里说明书也没有看上去像假的，瓶口也没有密封贴，
17937282992,2022-08-15 22:39:48,1,1,1,2022-08-20 14:16:38,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,图片上的礼品一样没送，这不是忽悠顾客吗
20431569226,2024-01-25 16:57:22,0,1,1,2024-01-28 21:10:26,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,下单几天才发货，里面像石灰石都不敢用了
18333287247,2022-10-26 17:14:14,0,1,1,2022-11-05 10:00:01,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,送的赠品有一瓶都洒完了，盖子也是拧开的
18726890266,2022-12-29 20:49:48,1,1,1,2023-01-28 08:29:50,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,不好用，有点胶水的感觉
18308718718,2022-10-21 15:54:35,0,1,1,2022-10-31 20:37:29,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,感觉不是真的，有一股浓浓的酒精味
18236278860,2022-10-18 06:19:19,0,1,1,2022-10-19 12:46:07,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,不知道买了假货呢，包装简陋不能再简陋，连个填充物也没有，差差差
18283254422,2022-10-24 23:37:03,0,1,1,2022-10-26 13:01:09,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"收到货与宣传图片上的不符  小样给的少  客服在绕口令
其他用后再追评"
19246729261,2023-06-18 13:51:50,0,1,1,2023-06-19 11:25:38,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,精华水盖子没拧紧，水是都流出来了
16947016877,2021-12-27 10:27:48,1,2,1,2022-01-05 20:01:39,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"不知道真假,反正用着不舒服,起红疙瘩,过敏,哎，白搭钱了,好难过"
14323273915,2020-06-18 23:15:49,0,2,1,2020-06-21 20:32:16,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,个人不确定是不是正品，觉得有一点点酒精味道。以前在专柜买，印象中打开包装瓶子上有个小小的封条，这次没看到。（因为已被我打开，所以也就没有申请退）仅供参考
16736125874,2021-11-05 18:26:27,2,2,1,2021-11-28 13:49:11,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,我用着过敏 刺痛感 包装没拆 联系客服都多少天了 也没给我解决
16488716270,2021-10-18 09:11:45,0,1,1,2021-10-20 09:08:11,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,货是收到了，但是感觉好像被用过一样，没有锡纸密封，摇下也只有半瓶量左右，体验感不好
16869761426,2021-12-20 11:15:33,0,1,1,2021-12-24 22:31:27,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,长痘痘就不要用了 本来以擦爽肤水 可以淡化痘痘 这个还过敏了
17920934842,2022-08-15 13:14:19,0,1,1,2022-08-16 20:23:13,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,我想知道里面一直漂浮的像油一样的泡泡，有问题吗？
20195962875,2023-11-12 15:57:42,0,1,1,2023-11-29 20:54:59,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,干皮用起来油，粘腻闷痘，脸上偶尔有刺痛感
20219249426,2023-12-05 11:29:25,0,1,1,2023-12-06 20:02:17,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,东西收到，包装完好。说的拍180ml得270，可收到货只有240ml，退货没那功夫，联系客服至今没反应，曾经信任的京东呀
16972297935,2022-01-09 14:36:47,0,1,1,2022-01-10 21:23:08,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,第一次买这个牌子，竟然连个包装膜都没有，纸皮外壳也脏的一批，是不是别人用过退货直接又再发给另外一家，这东西能用吗？
18747126523,2023-01-31 21:38:52,0,1,1,2023-02-03 19:36:32,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,和在专柜买的味道不一样，浓度也不一样，不知道是不是正品
18669883351,2023-01-02 21:57:41,0,1,1,2023-01-08 20:59:21,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,感觉不是正品，和之前买的同一个系列差别好大这个没有香味也不是粘稠的，是假的
18227622045,2022-10-14 11:03:08,0,1,1,2022-10-17 19:30:29,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,我刚买了一瓶，打开抹了点，像水一样，没什么味。怀疑是假货
18990558224,2023-02-21 14:31:15,0,1,1,2023-04-05 11:25:42,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,看了介绍，说的干皮可以用，第一次买这个品牌，买回去用了一个星期，脸上全部起皮
17239490612,2022-03-06 14:36:47,0,1,1,2022-03-11 19:58:29,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,就香味很喜欢，感觉兰花香味，刺激的很，脸隐隐刺痛，不敢用，但新太润就不会
17407842391,2022-04-07 08:25:12,2,1,1,2022-04-24 20:57:39,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,之前用其他的都没事，用完这个之后脸上刺痛，现在起了一脸的小疙瘩，不敢再用了
